pt,Assigned_Topic
Asthma,Respiratory
Allergy to plants,Allergic
Allergy to plants,Allergic
Allergy to plants,Allergic
Allergy to plants,Allergic
Allergy to plants,Allergic
Allergy to plants,Allergic
Allergy to plants,Allergic
Allergy to plants,Allergic
Allergy to plants,Allergic
Allergy to plants,Allergic
Allergy to plants,Allergic
Allergy to plants,Allergic
Allergy to plants,Allergic
Allergy to plants,Allergic
Allergy to plants,Allergic
Allergy to plants,Allergic
Allergy to plants,Allergic
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthenia,Other
Asthenia,Other
Asthenia,Other
Asthenia,Other
Asthenia,Other
Asthenia,Other
Asthenia,Other
Asthenia,Other
Asthenia,Other
Asthenia,Other
Asthenia,Other
Asthenia,Other
Asthenia,Other
Asthenia,Other
Asthenia,Other
Asthenia,Other
Asthenia,Other
Asthenia,Other
Asthenia,Other
Asthenia,Other
Asthenia,Other
Asthenia,Other
Asthenia,Other
Asthenia,Other
Asthenia,Other
Asthenia,Other
Asthenia,Other
Asthenia,Other
Asthenia,Other
Asthenia,Other
Asthenia,Other
Asthenia,Other
Asthenia,Other
Asthenia,Other
Asthenia,Other
Body temperature increased,Other
Body temperature increased,Other
Body temperature increased,Other
Body temperature increased,Other
Body temperature increased,Other
Body temperature increased,Other
Body temperature increased,Other
Body temperature increased,Other
Body temperature increased,Other
Body temperature increased,Other
Body temperature increased,Other
Body temperature increased,Other
Body temperature increased,Other
Body temperature increased,Other
Asthma,Respiratory
Blood pressure decreased,Circulatory
Blood pressure decreased,Circulatory
Blood pressure decreased,Circulatory
Blood pressure decreased,Circulatory
Blood pressure decreased,Circulatory
Blood pressure decreased,Circulatory
Blood pressure decreased,Circulatory
Blood pressure decreased,Circulatory
Blood pressure decreased,Circulatory
Blood pressure decreased,Circulatory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Arthralgia,Musculoskeletal
Arthralgia,Musculoskeletal
Arthralgia,Musculoskeletal
Arthralgia,Musculoskeletal
Arthralgia,Musculoskeletal
Arthralgia,Musculoskeletal
Arthralgia,Musculoskeletal
Arthralgia,Musculoskeletal
Arthralgia,Musculoskeletal
Arthralgia,Musculoskeletal
Arthralgia,Musculoskeletal
Arthralgia,Musculoskeletal
Arthralgia,Musculoskeletal
Arthralgia,Musculoskeletal
Arthralgia,Musculoskeletal
Arthralgia,Musculoskeletal
Arthralgia,Musculoskeletal
Abdominal pain,Digestive
Abdominal pain,Digestive
Abdominal pain,Digestive
Abdominal pain,Digestive
Anxiety,Neurological
Anxiety,Neurological
Arthralgia,Musculoskeletal
Arthralgia,Musculoskeletal
Arthralgia,Musculoskeletal
Arthralgia,Musculoskeletal
Arthralgia,Musculoskeletal
Arthralgia,Musculoskeletal
Arthralgia,Musculoskeletal
Arthralgia,Musculoskeletal
Arthralgia,Musculoskeletal
Arthralgia,Musculoskeletal
Arthralgia,Musculoskeletal
Arthralgia,Musculoskeletal
Arthralgia,Musculoskeletal
Arthralgia,Musculoskeletal
Arthralgia,Musculoskeletal
Arthralgia,Musculoskeletal
Arthralgia,Musculoskeletal
Arthralgia,Musculoskeletal
Arthralgia,Musculoskeletal
Arthralgia,Musculoskeletal
Arthralgia,Musculoskeletal
Arthralgia,Musculoskeletal
Arthralgia,Musculoskeletal
Arthralgia,Musculoskeletal
Arthralgia,Musculoskeletal
Arthralgia,Musculoskeletal
Arthralgia,Musculoskeletal
Arthralgia,Musculoskeletal
Arthralgia,Musculoskeletal
Gastrointestinal haemorrhage,Other
Asthenia,Other
Asthenia,Other
Asthenia,Other
Asthenia,Other
Asthenia,Other
Asthenia,Other
Asthenia,Other
Asthenia,Other
Asthenia,Other
Asthenia,Other
Asthenia,Other
Asthenia,Other
Asthenia,Other
Asthenia,Other
Asthenia,Other
Asthenia,Other
Asthenia,Other
Asthenia,Other
Asthenia,Other
Asthenia,Other
Asthenia,Other
Asthenia,Other
Asthenia,Other
Asthenia,Other
Accidental exposure to product,Other
Accidental exposure to product,Other
Accidental exposure to product,Other
Accidental exposure to product,Other
Accidental exposure to product,Other
Accidental exposure to product,Other
Accidental exposure to product,Other
Accidental exposure to product,Other
Accidental exposure to product,Other
Accidental exposure to product,Other
Accidental exposure to product,Other
Accidental exposure to product,Other
Accidental exposure to product,Other
Accidental exposure to product,Other
Accidental exposure to product,Other
Accidental exposure to product,Other
Accidental exposure to product,Other
Accidental exposure to product,Other
Accidental exposure to product,Other
Accidental exposure to product,Other
Accidental exposure to product,Other
Accidental exposure to product,Other
Accidental exposure to product,Other
Accidental exposure to product,Other
Accidental exposure to product,Other
Accidental exposure to product,Other
Accidental exposure to product,Other
Accidental exposure to product,Other
Accidental exposure to product,Other
Accidental exposure to product,Other
Accidental exposure to product,Other
Accidental exposure to product,Other
Accidental exposure to product,Other
Accidental exposure to product,Other
Accidental exposure to product,Other
Accidental exposure to product,Other
Accidental exposure to product,Other
Accidental exposure to product,Other
Accidental exposure to product,Other
Accidental exposure to product,Other
Accidental exposure to product,Other
Accidental exposure to product,Other
Accidental exposure to product,Other
Accidental exposure to product,Other
Accidental exposure to product,Other
Accidental exposure to product,Other
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Abdominal pain,Digestive
Abdominal pain,Digestive
Abdominal pain,Digestive
Abdominal pain,Digestive
Abdominal pain,Digestive
Abdominal pain,Digestive
Abdominal pain,Digestive
Abdominal pain,Digestive
Abdominal pain,Digestive
Abdominal pain,Digestive
Abdominal pain,Digestive
Abdominal pain,Digestive
Abdominal pain,Digestive
Abdominal pain,Digestive
Abdominal pain,Digestive
Abdominal pain,Digestive
Abdominal pain,Digestive
Abdominal pain,Digestive
Abdominal pain,Digestive
Abdominal pain,Digestive
Abdominal pain,Digestive
Abdominal pain,Digestive
Abdominal pain,Digestive
Abdominal pain,Digestive
Abdominal pain,Digestive
Abdominal pain,Digestive
Abdominal pain,Digestive
Abdominal pain,Digestive
Abdominal pain,Digestive
Abdominal pain,Digestive
Abdominal pain,Digestive
Abdominal pain,Digestive
Abdominal pain,Digestive
Abdominal pain,Digestive
Abdominal pain,Digestive
Abdominal pain,Digestive
Abdominal pain,Digestive
Abdominal pain,Digestive
Abdominal pain,Digestive
Abdominal pain,Digestive
Abdominal pain,Digestive
Abdominal pain,Digestive
Abdominal pain,Digestive
Abdominal pain,Digestive
Abdominal pain,Digestive
Angioedema,Allergic
Angioedema,Allergic
Angioedema,Allergic
Angioedema,Allergic
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Angina pectoris,Other
Angina pectoris,Other
Angina pectoris,Other
Angina pectoris,Other
Angina pectoris,Other
Angina pectoris,Other
Angina pectoris,Other
Angina pectoris,Other
Angina pectoris,Other
Angina pectoris,Other
Angina pectoris,Other
Angina pectoris,Other
Angina pectoris,Other
Angina pectoris,Other
Angina pectoris,Other
Abdominal discomfort,Digestive
Abdominal discomfort,Digestive
Abdominal discomfort,Digestive
Abdominal discomfort,Digestive
Abdominal discomfort,Digestive
Abdominal discomfort,Digestive
Abdominal discomfort,Digestive
Abdominal discomfort,Digestive
Abdominal discomfort,Digestive
Abdominal discomfort,Digestive
Abdominal discomfort,Digestive
Abdominal discomfort,Digestive
Abdominal discomfort,Digestive
Abdominal discomfort,Digestive
Abdominal discomfort,Digestive
Abdominal discomfort,Digestive
Abdominal discomfort,Digestive
Abdominal discomfort,Digestive
Abdominal discomfort,Digestive
Abdominal discomfort,Digestive
Abdominal discomfort,Digestive
Abdominal discomfort,Digestive
Abdominal discomfort,Digestive
Abdominal discomfort,Digestive
Abdominal discomfort,Digestive
Abdominal discomfort,Digestive
Abdominal discomfort,Digestive
Abdominal discomfort,Digestive
Abdominal discomfort,Digestive
Abdominal discomfort,Digestive
Abdominal discomfort,Digestive
Abdominal discomfort,Digestive
Abdominal discomfort,Digestive
Abdominal discomfort,Digestive
Abdominal discomfort,Digestive
Abdominal discomfort,Digestive
Abdominal discomfort,Digestive
Abdominal discomfort,Digestive
Abdominal discomfort,Digestive
Abdominal discomfort,Digestive
Acne,Other
Acne,Other
Acne,Other
Acne,Other
Acne,Other
Acne,Other
Acne,Other
Acne,Other
Acne,Other
Acne,Other
Acne,Other
Acne,Other
Acne,Other
Acne,Other
Acne,Other
Acne,Other
Acne,Other
Acne,Other
Acne,Other
Acne,Other
Acne,Other
Acne,Other
Acne,Other
Acne,Other
Acne,Other
Acne,Other
Acne,Other
Acne,Other
Acne,Other
Acne,Other
Acne,Other
Acne,Other
Acne,Other
Acne,Other
Acne,Other
Acne,Other
Acne,Other
Acne,Other
Acne,Other
Acne,Other
Aphonia,Other
Aphonia,Other
Aphonia,Other
Aphonia,Other
Aphonia,Other
Aphonia,Other
Aphonia,Other
Aphonia,Other
Aphonia,Other
Aphonia,Other
Aphonia,Other
Aphonia,Other
Aphonia,Other
Aphonia,Other
Aphonia,Other
Aphonia,Other
Aphonia,Other
Aphonia,Other
Asthenia,Other
Asthenia,Other
Asthenia,Other
Asthenia,Other
Asthenia,Other
Asthenia,Other
Asthenia,Other
Asthenia,Other
Asthenia,Other
Asthenia,Other
Asthenia,Other
Asthenia,Other
Asthenia,Other
Asthenia,Other
Asthenia,Other
Asthenia,Other
Asthenia,Other
Asthenia,Other
Asthenia,Other
Asthenia,Other
Asthenia,Other
Asthenia,Other
Allergic sinusitis,Other
Allergic sinusitis,Other
Allergic sinusitis,Other
Allergic sinusitis,Other
Allergic sinusitis,Other
Allergic sinusitis,Other
Allergic sinusitis,Other
Allergic sinusitis,Other
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Abdominal distension,Digestive
Abdominal distension,Digestive
Abdominal distension,Digestive
Abdominal distension,Digestive
Abdominal distension,Digestive
Abdominal distension,Digestive
Abdominal distension,Digestive
Abdominal distension,Digestive
Abdominal distension,Digestive
Abdominal distension,Digestive
Abdominal distension,Digestive
Abdominal distension,Digestive
Abdominal distension,Digestive
Abdominal distension,Digestive
Abdominal distension,Digestive
Abdominal distension,Digestive
Abdominal distension,Digestive
Abdominal distension,Digestive
Abdominal distension,Digestive
Abdominal distension,Digestive
Abdominal distension,Digestive
Abdominal distension,Digestive
Abdominal distension,Digestive
Abdominal distension,Digestive
Abdominal distension,Digestive
Abdominal distension,Digestive
Abdominal distension,Digestive
Abdominal distension,Digestive
Abdominal distension,Digestive
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Abdominal hernia,Digestive
Abdominal hernia,Digestive
Abdominal hernia,Digestive
Abdominal hernia,Digestive
Abdominal hernia,Digestive
Abdominal hernia,Digestive
Abdominal hernia,Digestive
Abdominal hernia,Digestive
Abdominal hernia,Digestive
Abdominal hernia,Digestive
Abdominal hernia,Digestive
Abdominal hernia,Digestive
Abdominal hernia,Digestive
Abdominal hernia,Digestive
Abdominal hernia,Digestive
Abdominal hernia,Digestive
Abdominal hernia,Digestive
Abdominal hernia,Digestive
Abdominal hernia,Digestive
Abdominal hernia,Digestive
Abdominal hernia,Digestive
Abdominal hernia,Digestive
Abdominal hernia,Digestive
Abdominal hernia,Digestive
Abdominal hernia,Digestive
Abdominal hernia,Digestive
Abdominal hernia,Digestive
Abdominal hernia,Digestive
Abdominal hernia,Digestive
Abdominal hernia,Digestive
Abdominal hernia,Digestive
Balance disorder,Other
Balance disorder,Other
Balance disorder,Other
Balance disorder,Other
Balance disorder,Other
Balance disorder,Other
Balance disorder,Other
Balance disorder,Other
Balance disorder,Other
Balance disorder,Other
Balance disorder,Other
Balance disorder,Other
Balance disorder,Other
Balance disorder,Other
Balance disorder,Other
Balance disorder,Other
Balance disorder,Other
Balance disorder,Other
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Asthma,Respiratory
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Accident,Other
Accident,Other
Accident,Other
Accident,Other
Accident,Other
Accident,Other
Accident,Other
Accident,Other
Accident,Other
Accident,Other
Accident,Other
Accident,Other
Accident,Other
Gastrointestinal haemorrhage,Other
Abdominal discomfort,Digestive
Abdominal discomfort,Digestive
Abdominal discomfort,Digestive
Abdominal discomfort,Digestive
Abdominal discomfort,Digestive
Abdominal discomfort,Digestive
Abdominal discomfort,Digestive
Abdominal discomfort,Digestive
Abdominal discomfort,Digestive
Abdominal discomfort,Digestive
Abdominal discomfort,Digestive
Abdominal discomfort,Digestive
Abdominal discomfort,Digestive
Abdominal discomfort,Digestive
Abdominal discomfort,Digestive
Abdominal discomfort,Digestive
Abdominal discomfort,Digestive
Abdominal discomfort,Digestive
Abdominal discomfort,Digestive
Abdominal discomfort,Digestive
Abdominal discomfort,Digestive
Abdominal discomfort,Digestive
Abdominal discomfort,Digestive
Abdominal discomfort,Digestive
Abdominal discomfort,Digestive
Abdominal discomfort,Digestive
Abdominal discomfort,Digestive
Abdominal discomfort,Digestive
Abdominal discomfort,Digestive
Abdominal discomfort,Digestive
Abdominal discomfort,Digestive
Abdominal discomfort,Digestive
Abdominal discomfort,Digestive
Abdominal discomfort,Digestive
Abdominal discomfort,Digestive
Abdominal discomfort,Digestive
Abdominal discomfort,Digestive
Allergic cough,Other
Allergic cough,Other
Allergic cough,Other
Allergic cough,Other
Allergic cough,Other
Allergic cough,Other
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
Abdominal pain upper,Digestive
